lot,wafer,test_site,die_column,die_row,timestamp,device_name,dc_bias_v,current_at_minus_1v_a,current_at_0v_a,current_at_plus_1v_a,wavelength_start_nm,wavelength_stop_nm,point_count,il_min_db,il_max_db,il_mean_db,extinction_ratio_db,wavelength_at_min_il_nm,wavelength_at_max_il_nm,modulation_null_count,modulation_fsr_nm,modulation_mean_abs_dlambda_dv_nm_per_v,modulation_mean_dlambda_dv_nm_per_v,modulation_dlambda_dv_by_null_nm_per_v,modulation_null_wavelengths_0v_nm,modulation_r2_by_null,vpi_mean_v,vpi_min_v,vpi_max_v,vpi_by_null_v,source_file
HY202103,D23,DCM_LMZO,-3,-1,20190531_072042,MZMOTE_LULAB_380_500,0.0,1.187963e-10,1.279716e-10,1.255417e-10,1279.9831,1339.9943,6000,-44.25337219238281,-6.74829626083374,-18.211860452890395,37.50507593154907,1337.8432,1293.4219,6,4.38638,0.00491905,-0.00116286,0.001766;0.000000;0.000000;-0.005097;-0.013149;0.009503,1288.4534;1297.9600;1307.7609;1317.6879;1327.7321;1337.8105,0.154286;0.000000;0.000000;0.405932;0.727275;0.108837,1.77629e+13,166.801,7.82868e+13,1242.097267;28290417026430.738281;78286845486057.859375;430.278089;166.800546;230.792577,"data\HY202103\D23\20190531_072042\HY202103_D23_(-1,-3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,-3,-1,20190531_072042,MZMOTE_LULAB_380_500,0.5,1.187963e-10,1.279716e-10,1.255417e-10,1279.9839,1339.9943,6000,-44.225067138671875,-6.731628894805908,-18.253755034923554,37.49343824386597,1337.7952,1293.399,6,4.38638,0.00491905,-0.00116286,0.001766;0.000000;0.000000;-0.005097;-0.013149;0.009503,1288.4534;1297.9600;1307.7609;1317.6879;1327.7321;1337.8105,0.154286;0.000000;0.000000;0.405932;0.727275;0.108837,1.77629e+13,166.801,7.82868e+13,1242.097267;28290417026430.738281;78286845486057.859375;430.278089;166.800546;230.792577,"data\HY202103\D23\20190531_072042\HY202103_D23_(-1,-3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,3,-1,20190531_072042,MZMOTE_LULAB_380_500,-2.0,1.212264e-10,1.283487e-10,1.348007e-10,1279.9821,1339.9874,6000,-44.5111083984375,-6.976578712463379,-18.50856076860428,37.53452968597412,1334.9794,1300.2631,7,3.86172,0.0107078,0.00482857,-0.000577;-0.002886;-0.001154;-0.004434;-0.007623;-0.003903;0.054377,1285.8277;1295.3287;1305.0216;1314.9077;1324.9684;1334.9487;1339.9173,0.017143;0.428571;0.042857;0.274286;0.054911;0.053769;0.434424,986.63,35.5087,3345.55,3345.549506;669.109901;1672.774752;435.438789;253.298726;494.729868;35.508670,"data\HY202103\D23\20190531_072042\HY202103_D23_(-1,3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,3,-1,20190531_072042,MZMOTE_LULAB_380_500,-1.5,1.212264e-10,1.283487e-10,1.348007e-10,1279.9821,1339.989,6000,-44.446067810058594,-6.966341495513916,-18.50099247988065,37.47972631454468,1334.9397,1300.2625,7,3.86172,0.0107078,0.00482857,-0.000577;-0.002886;-0.001154;-0.004434;-0.007623;-0.003903;0.054377,1285.8277;1295.3287;1305.0216;1314.9077;1324.9684;1334.9487;1339.9173,0.017143;0.428571;0.042857;0.274286;0.054911;0.053769;0.434424,986.63,35.5087,3345.55,3345.549506;669.109901;1672.774752;435.438789;253.298726;494.729868;35.508670,"data\HY202103\D23\20190531_072042\HY202103_D23_(-1,3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,3,-1,20190531_072042,MZMOTE_LULAB_380_500,-1.0,1.212264e-10,1.283487e-10,1.348007e-10,1279.9831,1339.991,6000,-44.44612121582031,-6.968165397644043,-18.51812371492386,37.47795581817627,1334.9398,1300.2833,7,3.86172,0.0107078,0.00482857,-0.000577;-0.002886;-0.001154;-0.004434;-0.007623;-0.003903;0.054377,1285.8277;1295.3287;1305.0216;1314.9077;1324.9684;1334.9487;1339.9173,0.017143;0.428571;0.042857;0.274286;0.054911;0.053769;0.434424,986.63,35.5087,3345.55,3345.549506;669.109901;1672.774752;435.438789;253.298726;494.729868;35.508670,"data\HY202103\D23\20190531_072042\HY202103_D23_(-1,3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,3,-1,20190531_072042,MZMOTE_LULAB_380_500,-0.5,1.212264e-10,1.283487e-10,1.348007e-10,1279.9834,1339.9905,6000,-44.47212600708008,-6.973570823669434,-18.508087283213932,37.498555183410645,1334.9395,1300.2728,7,3.86172,0.0107078,0.00482857,-0.000577;-0.002886;-0.001154;-0.004434;-0.007623;-0.003903;0.054377,1285.8277;1295.3287;1305.0216;1314.9077;1324.9684;1334.9487;1339.9173,0.017143;0.428571;0.042857;0.274286;0.054911;0.053769;0.434424,986.63,35.5087,3345.55,3345.549506;669.109901;1672.774752;435.438789;253.298726;494.729868;35.508670,"data\HY202103\D23\20190531_072042\HY202103_D23_(-1,3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,3,-1,20190531_072042,MZMOTE_LULAB_380_500,0.0,1.212264e-10,1.283487e-10,1.348007e-10,1279.9831,1339.9927,6000,-44.524993896484375,-6.982065200805664,-18.53455999803543,37.54292869567871,1334.949,1300.2835,7,3.86172,0.0107078,0.00482857,-0.000577;-0.002886;-0.001154;-0.004434;-0.007623;-0.003903;0.054377,1285.8277;1295.3287;1305.0216;1314.9077;1324.9684;1334.9487;1339.9173,0.017143;0.428571;0.042857;0.274286;0.054911;0.053769;0.434424,986.63,35.5087,3345.55,3345.549506;669.109901;1672.774752;435.438789;253.298726;494.729868;35.508670,"data\HY202103\D23\20190531_072042\HY202103_D23_(-1,3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,3,-1,20190531_072042,MZMOTE_LULAB_380_500,0.5,1.212264e-10,1.283487e-10,1.348007e-10,1279.9834,1339.9939,6000,-44.52909851074219,-6.9738383293151855,-18.521242760976154,37.555260181427,1334.9589,1300.2832,7,3.86172,0.0107078,0.00482857,-0.000577;-0.002886;-0.001154;-0.004434;-0.007623;-0.003903;0.054377,1285.8277;1295.3287;1305.0216;1314.9077;1324.9684;1334.9487;1339.9173,0.017143;0.428571;0.042857;0.274286;0.054911;0.053769;0.434424,986.63,35.5087,3345.55,3345.549506;669.109901;1672.774752;435.438789;253.298726;494.729868;35.508670,"data\HY202103\D23\20190531_072042\HY202103_D23_(-1,3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,-3,-3,20190531_072042,MZMOTE_LULAB_380_500,-2.0,1.176231e-10,1.273013e-10,1.280554e-10,1279.9826,1339.9894,6000,-44.86018753051758,-7.176546573638916,-18.329949374993642,37.68364095687866,1337.255,1293.2996,6,4.91849,0.0587276,-0.0568152,0.000000;0.002377;-0.005457;0.003360;-0.002240;-0.338931,1288.1168;1297.6507;1307.3290;1317.1907;1327.0847;1337.3122,0.000000;0.171429;0.007122;0.154286;0.171429;0.159931,2.57429e+12,7.25587,1.54457e+13,15445727242154.160156;1034.537635;450.646760;731.917783;1097.876674;7.255874,"data\HY202103\D23\20190531_072042\HY202103_D23_(-3,-3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,-3,-3,20190531_072042,MZMOTE_LULAB_380_500,-1.5,1.176231e-10,1.273013e-10,1.280554e-10,1279.9827,1339.9911,6000,-44.888511657714844,-7.187265872955322,-18.37483948493004,37.70124578475952,1337.322,1293.2895,6,4.91849,0.0587276,-0.0568152,0.000000;0.002377;-0.005457;0.003360;-0.002240;-0.338931,1288.1168;1297.6507;1307.3290;1317.1907;1327.0847;1337.3122,0.000000;0.171429;0.007122;0.154286;0.171429;0.159931,2.57429e+12,7.25587,1.54457e+13,15445727242154.160156;1034.537635;450.646760;731.917783;1097.876674;7.255874,"data\HY202103\D23\20190531_072042\HY202103_D23_(-3,-3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,-3,-3,20190531_072042,MZMOTE_LULAB_380_500,-1.0,1.176231e-10,1.273013e-10,1.280554e-10,1279.9827,1339.9903,6000,-44.9251823425293,-7.183013439178467,-18.345854534467062,37.74216890335083,1337.2446,1293.2891,6,4.91849,0.0587276,-0.0568152,0.000000;0.002377;-0.005457;0.003360;-0.002240;-0.338931,1288.1168;1297.6507;1307.3290;1317.1907;1327.0847;1337.3122,0.000000;0.171429;0.007122;0.154286;0.171429;0.159931,2.57429e+12,7.25587,1.54457e+13,15445727242154.160156;1034.537635;450.646760;731.917783;1097.876674;7.255874,"data\HY202103\D23\20190531_072042\HY202103_D23_(-3,-3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,-3,-3,20190531_072042,MZMOTE_LULAB_380_500,-0.5,1.176231e-10,1.273013e-10,1.280554e-10,1279.9835,1339.9912,6000,-44.722412109375,-7.179652690887451,-18.340433592160544,37.54275941848755,1337.2446,1293.2985,6,4.91849,0.0587276,-0.0568152,0.000000;0.002377;-0.005457;0.003360;-0.002240;-0.338931,1288.1168;1297.6507;1307.3290;1317.1907;1327.0847;1337.3122,0.000000;0.171429;0.007122;0.154286;0.171429;0.159931,2.57429e+12,7.25587,1.54457e+13,15445727242154.160156;1034.537635;450.646760;731.917783;1097.876674;7.255874,"data\HY202103\D23\20190531_072042\HY202103_D23_(-3,-3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,-3,-3,20190531_072042,MZMOTE_LULAB_380_500,0.0,1.176231e-10,1.273013e-10,1.280554e-10,1279.9832,1339.989,6000,-44.84739685058594,-7.221386432647705,-18.35685134593646,37.62601041793823,1337.2246,1293.2984,6,4.91849,0.0587276,-0.0568152,0.000000;0.002377;-0.005457;0.003360;-0.002240;-0.338931,1288.1168;1297.6507;1307.3290;1317.1907;1327.0847;1337.3122,0.000000;0.171429;0.007122;0.154286;0.171429;0.159931,2.57429e+12,7.25587,1.54457e+13,15445727242154.160156;1034.537635;450.646760;731.917783;1097.876674;7.255874,"data\HY202103\D23\20190531_072042\HY202103_D23_(-3,-3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,-3,-3,20190531_072042,MZMOTE_LULAB_380_500,0.5,1.176231e-10,1.273013e-10,1.280554e-10,1279.9828,1339.9921,6000,-44.75074768066406,-7.184021949768066,-18.349713237921396,37.566725730895996,1337.2447,1293.2882,6,4.91849,0.0587276,-0.0568152,0.000000;0.002377;-0.005457;0.003360;-0.002240;-0.338931,1288.1168;1297.6507;1307.3290;1317.1907;1327.0847;1337.3122,0.000000;0.171429;0.007122;0.154286;0.171429;0.159931,2.57429e+12,7.25587,1.54457e+13,15445727242154.160156;1034.537635;450.646760;731.917783;1097.876674;7.255874,"data\HY202103\D23\20190531_072042\HY202103_D23_(-3,-3)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,0,-3,20190531_072042,MZMOTE_LULAB_380_500,-2.0,1.207655e-10,1.276784e-10,1.306949e-10,1279.9827,1339.9932,6000,-43.77604675292969,-6.117780685424805,-18.025448432207106,37.65826606750488,1333.1378,1298.8167,6,4.02155,0.00424857,0.00424857,0.000000;-0.000000;0.000000;0.001851;0.006486;0.017154,1284.2581;1293.6068;1303.3635;1313.0681;1323.0725;1333.1591,0.000000;-1.666667;0.000000;0.045378;0.119094;0.629884,1.31645e+13,117.217,6.54658e+13,7249427039150.891602;6271950164153.077148;65465751817612.867188;1086.066744;310.031388;117.217064,"data\HY202103\D23\20190531_072042\HY202103_D23_(-3,0)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,0,-3,20190531_072042,MZMOTE_LULAB_380_500,-1.5,1.207655e-10,1.276784e-10,1.306949e-10,1279.9831,1339.9938,6000,-43.783721923828125,-6.136318206787109,-18.089448901732762,37.647403717041016,1333.1155,1298.816,6,4.02155,0.00424857,0.00424857,0.000000;-0.000000;0.000000;0.001851;0.006486;0.017154,1284.2581;1293.6068;1303.3635;1313.0681;1323.0725;1333.1591,0.000000;-1.666667;0.000000;0.045378;0.119094;0.629884,1.31645e+13,117.217,6.54658e+13,7249427039150.891602;6271950164153.077148;65465751817612.867188;1086.066744;310.031388;117.217064,"data\HY202103\D23\20190531_072042\HY202103_D23_(-3,0)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,0,-3,20190531_072042,MZMOTE_LULAB_380_500,-1.0,1.207655e-10,1.276784e-10,1.306949e-10,1279.9828,1339.9917,6000,-43.76851272583008,-6.161871433258057,-18.135168665647505,37.60664129257202,1333.1478,1298.8162,6,4.02155,0.00424857,0.00424857,0.000000;-0.000000;0.000000;0.001851;0.006486;0.017154,1284.2581;1293.6068;1303.3635;1313.0681;1323.0725;1333.1591,0.000000;-1.666667;0.000000;0.045378;0.119094;0.629884,1.31645e+13,117.217,6.54658e+13,7249427039150.891602;6271950164153.077148;65465751817612.867188;1086.066744;310.031388;117.217064,"data\HY202103\D23\20190531_072042\HY202103_D23_(-3,0)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,0,-3,20190531_072042,MZMOTE_LULAB_380_500,-0.5,1.207655e-10,1.276784e-10,1.306949e-10,1279.9831,1339.9905,6000,-43.843849182128906,-6.176873207092285,-18.16603881963094,37.66697597503662,1333.137,1298.213,6,4.02155,0.00424857,0.00424857,0.000000;-0.000000;0.000000;0.001851;0.006486;0.017154,1284.2581;1293.6068;1303.3635;1313.0681;1323.0725;1333.1591,0.000000;-1.666667;0.000000;0.045378;0.119094;0.629884,1.31645e+13,117.217,6.54658e+13,7249427039150.891602;6271950164153.077148;65465751817612.867188;1086.066744;310.031388;117.217064,"data\HY202103\D23\20190531_072042\HY202103_D23_(-3,0)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,0,-3,20190531_072042,MZMOTE_LULAB_380_500,0.0,1.207655e-10,1.276784e-10,1.306949e-10,1279.9838,1339.9924,6000,-43.82626724243164,-6.118932247161865,-18.1551874118646,37.707334995269775,1333.1669,1298.8249,6,4.02155,0.00424857,0.00424857,0.000000;-0.000000;0.000000;0.001851;0.006486;0.017154,1284.2581;1293.6068;1303.3635;1313.0681;1323.0725;1333.1591,0.000000;-1.666667;0.000000;0.045378;0.119094;0.629884,1.31645e+13,117.217,6.54658e+13,7249427039150.891602;6271950164153.077148;65465751817612.867188;1086.066744;310.031388;117.217064,"data\HY202103\D23\20190531_072042\HY202103_D23_(-3,0)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,0,-3,20190531_072042,MZMOTE_LULAB_380_500,0.5,1.207655e-10,1.276784e-10,1.306949e-10,1279.9835,1339.9917,6000,-43.87141418457031,-6.142095565795898,-18.16124877301852,37.729318618774414,1333.1678,1298.8145,6,4.02155,0.00424857,0.00424857,0.000000;-0.000000;0.000000;0.001851;0.006486;0.017154,1284.2581;1293.6068;1303.3635;1313.0681;1323.0725;1333.1591,0.000000;-1.666667;0.000000;0.045378;0.119094;0.629884,1.31645e+13,117.217,6.54658e+13,7249427039150.891602;6271950164153.077148;65465751817612.867188;1086.066744;310.031388;117.217064,"data\HY202103\D23\20190531_072042\HY202103_D23_(-3,0)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,2,-3,20190531_072042,MZMOTE_LULAB_380_500,-2.0,1.206398e-10,1.290609e-10,1.288096e-10,1279.9828,1339.9904,6000,-43.395896911621094,-7.387213706970215,-18.64459339261055,36.00868320465088,1330.4441,1305.7104,7,3.92354,0.00276571,-0.000956735,0.000000;-0.000566;-0.001166;-0.001663;0.001817;0.004514;-0.009634,1281.7222;1291.1312;1300.7948;1310.5130;1320.4581;1330.4541;1339.9082,0.000000;0.009524;0.028571;0.154286;0.154286;0.124962;0.498807,1.78399e+12,203.624,1.24879e+13,12487920875520.560547;3467.776726;1682.891646;1179.759092;1079.590867;434.569488;203.623900,"data\HY202103\D23\20190531_072042\HY202103_D23_(-3,2)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,2,-3,20190531_072042,MZMOTE_LULAB_380_500,-1.5,1.206398e-10,1.290609e-10,1.288096e-10,1279.9827,1339.9889,6000,-43.32292175292969,-7.385415077209473,-18.67261434014638,35.937506675720215,1330.434,1305.7096,7,3.92354,0.00276571,-0.000956735,0.000000;-0.000566;-0.001166;-0.001663;0.001817;0.004514;-0.009634,1281.7222;1291.1312;1300.7948;1310.5130;1320.4581;1330.4541;1339.9082,0.000000;0.009524;0.028571;0.154286;0.154286;0.124962;0.498807,1.78399e+12,203.624,1.24879e+13,12487920875520.560547;3467.776726;1682.891646;1179.759092;1079.590867;434.569488;203.623900,"data\HY202103\D23\20190531_072042\HY202103_D23_(-3,2)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,2,-3,20190531_072042,MZMOTE_LULAB_380_500,-1.0,1.206398e-10,1.290609e-10,1.288096e-10,1279.983,1339.9923,6000,-43.36362075805664,-7.382007598876953,-18.65303802315394,35.98161315917969,1330.4654,1305.7087,7,3.92354,0.00276571,-0.000956735,0.000000;-0.000566;-0.001166;-0.001663;0.001817;0.004514;-0.009634,1281.7222;1291.1312;1300.7948;1310.5130;1320.4581;1330.4541;1339.9082,0.000000;0.009524;0.028571;0.154286;0.154286;0.124962;0.498807,1.78399e+12,203.624,1.24879e+13,12487920875520.560547;3467.776726;1682.891646;1179.759092;1079.590867;434.569488;203.623900,"data\HY202103\D23\20190531_072042\HY202103_D23_(-3,2)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,2,-3,20190531_072042,MZMOTE_LULAB_380_500,-0.5,1.206398e-10,1.290609e-10,1.288096e-10,1279.9829,1339.993,6000,-43.308746337890625,-7.43706750869751,-18.68814605220159,35.871678829193115,1330.4551,1305.6903,7,3.92354,0.00276571,-0.000956735,0.000000;-0.000566;-0.001166;-0.001663;0.001817;0.004514;-0.009634,1281.7222;1291.1312;1300.7948;1310.5130;1320.4581;1330.4541;1339.9082,0.000000;0.009524;0.028571;0.154286;0.154286;0.124962;0.498807,1.78399e+12,203.624,1.24879e+13,12487920875520.560547;3467.776726;1682.891646;1179.759092;1079.590867;434.569488;203.623900,"data\HY202103\D23\20190531_072042\HY202103_D23_(-3,2)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,2,-3,20190531_072042,MZMOTE_LULAB_380_500,0.0,1.206398e-10,1.290609e-10,1.288096e-10,1279.9841,1339.9925,6000,-43.34370803833008,-7.3891496658325195,-18.689536255598068,35.95455837249756,1330.4647,1305.7081,7,3.92354,0.00276571,-0.000956735,0.000000;-0.000566;-0.001166;-0.001663;0.001817;0.004514;-0.009634,1281.7222;1291.1312;1300.7948;1310.5130;1320.4581;1330.4541;1339.9082,0.000000;0.009524;0.028571;0.154286;0.154286;0.124962;0.498807,1.78399e+12,203.624,1.24879e+13,12487920875520.560547;3467.776726;1682.891646;1179.759092;1079.590867;434.569488;203.623900,"data\HY202103\D23\20190531_072042\HY202103_D23_(-3,2)_LION1_DCM_LMZO.xml"
HY202103,D23,DCM_LMZO,2,-3,20190531_072042,MZMOTE_LULAB_380_500,0.5,1.206398e-10,1.290609e-10,1.288096e-10,1279.9837,1339.9913,6000,-43.334049224853516,-7.4112749099731445,-18.667995583136875,35.92277431488037,1330.4458,1305.7092,7,3.92354,0.00276571,-0.000956735,0.000000;-0.000566;-0.001166;-0.001663;0.001817;0.004514;-0.009634,1281.7222;1291.1312;1300.7948;1310.5130;1320.4581;1330.4541;1339.9082,0.000000;0.009524;0.028571;0.154286;0.154286;0.124962;0.498807,1.78399e+12,203.624,1.24879e+13,12487920875520.560547;3467.776726;1682.891646;1179.759092;1079.590867;434.569488;203.623900,"data\HY202103\D23\20190531_072042\HY202103_D23_(-3,2)_LION1_DCM_LMZO.xml"
